,artist_name,artist_unique_id,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,moma_count,moma_count_to_date,whitney_count,whitney_count_to_date
1855,Wassily Kandinsky,394,3,1948,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.2873046981,0,2,0,0
1856,Wassily Kandinsky,394,4,1959,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6159439806,0,3,0,0
1857,Wassily Kandinsky,394,5,1970,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.8831713804,0,5,0,0
1858,Wassily Kandinsky,394,6,1975,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.8837517359,0,5,0,0
1859,Wassily Kandinsky,394,7,1980,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.7312130594,0,5,0,0
1860,Wassily Kandinsky,394,8,1986,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,1.780113598,0,5,0,0
1861,Wassily Kandinsky,394,9,1991,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,1.236499601,0,5,0,0
1862,Wassily Kandinsky,394,10,1996,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4160840353,0,6,0,0
1863,Wassily Kandinsky,394,11,2001,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,1.509808661,0,7,0,0
1864,Wassily Kandinsky,394,12,2005,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3822948028,0,7,0,0
1865,Wassily Kandinsky,394,13,2009,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6337817638,0,7,0,0
1866,Wassily Kandinsky,394,14,2013,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4714838272,0,7,0,0
1867,Wassily Kandinsky,394,15,2016,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5563166847,0,7,0,0
1868,Wassily Kandinsky,394,16,2020,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6269943544,0,7,0,0
1869,Wifredo Lam,396,15,2016,Cuban,Other,Male,Black or African American,Hispanic or Latinx,gardner,0.3899798979,0,1,0,0
1870,Wifredo Lam,396,16,2020,Cuban,Other,Male,Black or African American,Hispanic or Latinx,gardner,0.3803694158,0,1,0,0
1871,Wilhelm Leibl,397,7,1980,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3823353504,0,0,0,0
1872,Wilhelm Leibl,397,8,1986,German,German,Male,White,Not Hispanic or Latinx,gardner,0.4045718433,0,0,0,0
1873,Wilhelm Leibl,397,9,1991,German,German,Male,White,Not Hispanic or Latinx,gardner,0.4291970803,0,0,0,0
1874,Wilhelm Leibl,397,10,1996,German,German,Male,White,Not Hispanic or Latinx,gardner,0.389857099,0,0,0,0
1875,Wilhelm Leibl,397,12,2005,German,German,Male,White,Not Hispanic or Latinx,gardner,0.328209105,0,0,0,0
1876,Wilhelm Leibl,397,13,2009,German,German,Male,White,Not Hispanic or Latinx,gardner,0.2980907032,0,0,0,0
1877,Wilhelm Leibl,397,14,2013,German,German,Male,White,Not Hispanic or Latinx,gardner,0.2959178956,0,0,0,0
1878,Wilhelm Leibl,397,15,2016,German,German,Male,White,Not Hispanic or Latinx,gardner,0.2830988093,0,0,0,0
1879,Wilhelm Leibl,397,16,2020,German,German,Male,White,Not Hispanic or Latinx,gardner,0.281817624,0,0,0,0
1880,Willem de Kooning,398,6,1975,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.3768828117,1,5,0,14
1881,Willem de Kooning,398,7,1980,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.3058682803,0,6,0,14
1882,Willem de Kooning,398,8,1986,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,1.132099146,1,7,0,15
1883,Willem de Kooning,398,9,1991,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.6385322956,0,8,0,16
1884,Willem de Kooning,398,10,1996,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.3443948024,0,8,0,16
1885,Willem de Kooning,398,11,2001,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.784603011,0,10,0,16
1886,Willem de Kooning,398,12,2005,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.3153149044,0,10,1,20
1887,Willem de Kooning,398,13,2009,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.4127409736,0,11,0,22
1888,Willem de Kooning,398,14,2013,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.6237652751,1,13,0,25
1889,Willem de Kooning,398,15,2016,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.4694603371,0,13,1,26
1890,Willem de Kooning,398,16,2020,Dutch-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.4689801178,0,13,0,27
1891,William Blake,399,2,1936,British,British,Male,White,Not Hispanic or Latinx,gardner,0.7819448794,0,0,0,0
1892,William Blake,399,3,1948,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5260221025,0,0,0,0
1893,William Blake,399,4,1959,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5007541072,0,1,0,0
1894,William Blake,399,7,1980,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3481740782,0,1,0,0
1895,William Blake,399,8,1986,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5838171429,0,1,0,0
1896,William Blake,399,9,1991,British,British,Male,White,Not Hispanic or Latinx,gardner,0.7828312079,0,1,0,0
1897,William Blake,399,10,1996,British,British,Male,White,Not Hispanic or Latinx,gardner,0.525834726,0,1,0,0
1898,William Blake,399,11,2001,British,British,Male,White,Not Hispanic or Latinx,gardner,0.6083960842,0,1,0,0
1899,William Blake,399,12,2005,British,British,Male,White,Not Hispanic or Latinx,gardner,0.349983274,0,1,0,0
1900,William Blake,399,13,2009,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5291479821,0,1,0,0
1901,William Blake,399,14,2013,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4050513923,0,1,0,0
1902,William Blake,399,15,2016,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4601515386,0,1,0,0
1903,William Blake,399,16,2020,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4089807315,0,2,0,0
1904,William Henry Fox Talbot,400,4,1959,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3911661729,0,1,0,0
1905,William Henry Fox Talbot,400,9,1991,British,British,Male,White,Not Hispanic or Latinx,gardner,0.551379449,0,1,0,0
1906,William Hogarth,401,5,1970,British,British,Male,White,Not Hispanic or Latinx,gardner,0.7667560322,0,0,0,0
1907,William Hogarth,401,10,1996,British,British,Male,White,Not Hispanic or Latinx,gardner,0.7323079022,0,0,0,0
1908,William Hogarth,401,11,2001,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5500118092,0,0,0,0
1909,William Hogarth,401,14,2013,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5562387315,0,0,0,0
1910,William Hunter,403,11,2001,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.4609116675,0,0,0,0
1911,William Hunter,403,12,2005,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.2543259435,0,0,0,0
1912,William Morris,404,4,1959,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4170751414,0,0,0,0
1913,William Ronald,405,4,1959,Canadian,Other,Male,White,Not Hispanic or Latinx,gardner,0.2922165365,0,0,0,0
1914,Winslow Homer,408,2,1936,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4946758534,0,1,0,0
1915,Winslow Homer,408,3,1948,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4635527247,0,1,0,0
1916,Winslow Homer,408,4,1959,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5000269324,0,1,0,0
1917,Winslow Homer,408,7,1980,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3176892767,0,1,0,0
1918,Winslow Homer,408,8,1986,American,American,Male,White,Not Hispanic or Latinx,gardner,0.50411224,0,1,0,0
1919,Winslow Homer,408,9,1991,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7981940196,0,1,0,0
1920,Winslow Homer,408,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4130998261,0,1,0,0
1921,Winslow Homer,408,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7686885442,0,1,0,0
1922,Winslow Homer,408,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3747681173,0,1,0,0
1923,Winslow Homer,408,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3824141279,0,1,0,0
1924,Winslow Homer,408,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4155764104,0,1,0,0
1925,Winslow Homer,408,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.415153858,0,1,0,0
1926,Winslow Homer,408,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4228184831,0,1,0,0
1927,Wu Guanzhong,409,14,2013,Chinese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3725209191,0,0,0,0
1928,Wu Guanzhong,409,16,2020,Chinese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3538138193,0,0,0,0
1929,Yayoi Kusama,410,15,2016,Japanese,Other,Female,Asian,Not Hispanic or Latinx,gardner,0.3371424153,0,2,0,4
1930,Yayoi Kusama,410,16,2020,Japanese,Other,Female,Asian,Not Hispanic or Latinx,gardner,0.2849625675,0,3,0,4
1931,Yi Chae-Gwan,411,11,2001,Korean,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.2521846953,0,0,0,0
1932,Yokoyama Taikan,412,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3159837034,0,0,0,0
1933,Yokoyama Taikan,412,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.4502630539,0,0,0,0
1934,Yokoyama Taikan,412,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.4809301465,0,0,0,0
1935,Yosa Buson,413,6,1975,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.5458818502,0,0,0,0
1936,Yosa Buson,413,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.2280054322,0,0,0,0
1937,Yosa Buson,413,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.5795547851,0,0,0,0
1938,Yosa Buson,413,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3439508113,0,0,0,0
1939,Yosa Buson,413,14,2013,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.4945217512,0,0,0,0
1940,Yosa Buson,413,15,2016,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3400030926,0,0,0,0
1941,Yosa Buson,413,16,2020,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.3368618066,0,0,0,0
1942,Zhang Xiaogang,414,15,2016,Chinese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.2571826195,0,0,0,0
1943,Zhang Xiaogang,414,16,2020,Chinese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.2774760677,0,0,0,0
1944,A. R. Penck,1,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.296656763,0,2,0,0
1945,A. R. Penck,1,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.268942635,0,2,0,0
1946,Aaron Siskind,3,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.211707239,0,2,0,0
1947,Aaron Siskind,3,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.214264297,0,3,0,0
1948,Aaron Siskind,3,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.200813809,0,3,0,0
1949,Aaron Siskind,3,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.193991409,0,3,0,0
1950,Adolph Gottlieb,5,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.345719228,0,4,0,23
1951,Adolph Gottlieb,5,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.342004335,0,4,0,23
1952,Adolphe William Bouguereau,6,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.483093946,0,0,0,0
1953,Adolphe William Bouguereau,6,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.35003192,0,0,0,0
1954,Albert Bierstadt,7,7,2007,German-American,Other,Male,White,Not Hispanic or Latinx,janson,0.530303929,0,2,0,0
1955,Albert Pinkham Ryder,8,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.267092101,0,1,0,0
1956,Albert Pinkham Ryder,8,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.302129373,0,1,0,0
1957,Albert Renger-Patzsch,9,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.125008084,0,0,0,0
1958,Albert Renger-Patzsch,9,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.122096639,0,0,0,0
1959,Albert Renger-Patzsch,9,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.117032723,0,0,0,0
1960,Albert Renger-Patzsch,9,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.113056682,0,0,0,0
1961,Alexander Cozens,11,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.358290255,0,0,0,0
1962,Alexander Cozens,11,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.343436187,0,0,0,0
1963,Alexander Cozens,11,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.44281288,0,0,0,0
1964,Alexander Cozens,11,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.305784663,0,0,0,0
1965,Alexander Cozens,11,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.292089337,0,0,0,0
1966,Alexander Gardner,12,3,1986,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.264970092,0,0,0,0
1967,Alexander Gardner,12,4,1991,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.271401442,0,0,0,0
1968,Alexander Gardner,12,5,1995,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.264709112,0,0,0,0
1969,Alexander Gardner,12,6,2001,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.180764722,0,0,0,0
1970,Alexander Rodchenko,13,7,2007,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.197247193,0,4,0,0
1971,Alexander Rodchenko,13,8,2011,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.203054481,0,4,0,0
1972,Alfred Stieglitz,15,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.705690796,0,3,0,0
1973,Alfred Stieglitz,15,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,1.182939639,0,3,0,0
1974,Alfred Stieglitz,15,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.669596694,0,3,0,0
1975,Alfred Stieglitz,15,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,1.295081931,0,4,0,0
1976,Alfred Stieglitz,15,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.745982418,0,4,0,0
1977,Alfred Stieglitz,15,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.356735006,0,4,0,1
1978,Ando Hiroshige,19,7,2007,Japanese,Other,Male,Asian,Not Hispanic or Latinx,janson,0.320769206,0,0,0,0
1979,Ando Hiroshige,19,8,2011,Japanese,Other,Male,Asian,Not Hispanic or Latinx,janson,0.313900647,0,0,0,0
1980,André Derain,20,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.326266259,0,16,0,0
1981,André Derain,20,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.358533395,0,16,0,0
1982,André Kertész,21,3,1986,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.17339831,0,3,0,0
1983,André Kertész,21,4,1991,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.170561182,0,3,0,0
1984,André Kertész,21,5,1995,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.150610357,0,3,0,0
1985,André Kertész,21,6,2001,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.197455541,0,3,0,0
1986,André Masson,22,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.28681682,0,2,0,0
1987,Andy Warhol,26,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.9422259035,0,2,0,2
1988,Andy Warhol,26,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.382067831,0,3,0,2
1989,Andy Warhol,26,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,1.158082112,0,5,0,2
1990,Andy Warhol,26,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.57040008,0,6,1,8
1991,Andy Warhol,26,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.546710294,1,7,1,11
1992,Angelica Kauffmann,27,4,1991,Swiss,Other,Female,White,Not Hispanic or Latinx,janson,0.708324225,0,0,0,0
1993,Angelica Kauffmann,27,5,1995,Swiss,Other,Female,White,Not Hispanic or Latinx,janson,0.241889361,0,0,0,0
1994,Angelica Kauffmann,27,6,2001,Swiss,Other,Female,White,Not Hispanic or Latinx,janson,0.6228029613,0,0,0,0
1995,Angelica Kauffmann,27,7,2007,Swiss,Other,Female,White,Not Hispanic or Latinx,janson,0.73272482,0,0,0,0
1996,Angelica Kauffmann,27,8,2011,Swiss,Other,Female,White,Not Hispanic or Latinx,janson,0.796522892,0,0,0,0
1997,Anne Louis Girodet Trioson,28,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.484267716,0,0,0,0
1998,Anne Louis Girodet Trioson,28,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.751363707,0,0,0,0
1999,Anne Louis Girodet Trioson,28,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.529010505,0,0,0,0
2000,Anne Louis Girodet Trioson,28,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.588890693,0,0,0,0
2001,Annette Lemieux,29,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.360508182,0,0,0,1
2002,Annette Lemieux,29,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.348816194,0,1,0,1
2003,Ansel Adams,30,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.512129892,1,27,0,0
2004,Ansel Adams,30,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.9924761199,1,28,0,0
2005,Ansel Adams,30,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.488016675,0,28,0,0
2006,Ansel Adams,30,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.46466611,0,29,0,0
2007,Anselm Kiefer,32,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.291685529,0,1,0,0
2008,Anselm Kiefer,32,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.8007607007,0,2,0,0
2009,Anselm Kiefer,32,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.530722209,0,2,0,0
2010,Anselm Kiefer,32,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.7879358484,0,2,0,0
2011,Anselm Kiefer,32,7,2007,German,German,Male,White,Not Hispanic or Latinx,janson,0.457225461,0,2,0,0
2012,Anselm Kiefer,32,8,2011,German,German,Male,White,Not Hispanic or Latinx,janson,0.483276205,0,2,0,0
2013,Antoine Jean Gros,33,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.2388176,0,0,0,0
2014,Antoine Jean Gros,33,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.237452606,0,0,0,0
2015,Antoine Jean Gros,33,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.261624468,0,0,0,0
2016,Antoine Jean Gros,33,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.9403185326,0,0,0,0
2017,Antoine Jean Gros,33,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.7055878045,0,0,0,0
2018,Antoine Jean Gros,33,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.313934574,0,0,0,0
2019,Antoine Jean Gros,33,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.120159373,0,0,0,0
2020,Antoine Jean Gros,33,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.740000331,0,0,0,0
2021,Antoine Jean Gros,33,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.73913793,0,0,0,0
2022,Anton Raphael Mengs,34,7,2007,German,German,Male,White,Not Hispanic or Latinx,janson,0.415835886,0,0,0,0
2023,Anton Raphael Mengs,34,8,2011,German,German,Male,White,Not Hispanic or Latinx,janson,0.591997002,0,0,0,0
2024,Antonio Sant'Elia,35,7,2007,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.232169647,0,0,0,0
2025,Arshile Gorky,37,2,1977,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.848217538,0,7,0,8
2026,Arshile Gorky,37,3,1986,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.863295074,0,8,0,8
2027,Arshile Gorky,37,4,1991,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.380234101,0,8,0,8
2028,Arshile Gorky,37,5,1995,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.368049984,0,8,0,8
2029,Arshile Gorky,37,6,2001,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.35208181,0,9,0,8
2030,Arshile Gorky,37,7,2007,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.555202346,0,9,0,12
2031,Arshile Gorky,37,8,2011,Armenian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.670308674,0,9,0,13
2032,Arthur Dove,39,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.182464754,0,3,0,7
2033,Arthur Dove,39,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.170333141,0,3,0,7
