artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id
James Ensor,1,1963,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.2008238911,189
James Ensor,1.1,1969,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.199676055,189
James Ensor,2,1977,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.2316019882,189
James Ensor,3,1986,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.3084876908,189
James Ensor,4,1991,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.2714014423,189
James Ensor,5,1995,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.4244473684,189
James Ensor,6,2001,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.3791650266,189
James Ensor,7,2007,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.4397642342,189
James Ensor,8,2011,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.5035489547,189
James Van Der Zee,4,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.3533660383,192
James Van Der Zee,5,1995,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.338710304,192
James Van Der Zee,6,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.3360208333,192
James Van Der Zee,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.2696789495,192
Jasper Johns,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.6590262163,193
Jasper Johns,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.6934862952,193
Jasper Johns,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.6935932395,193
Jasper Johns,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.3645894062,193
Jasper Johns,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.358596087,193
Jasper Johns,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.3237389097,193
Jasper Johns,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.4643392943,193
Jasper Johns,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.529707342,193
Jean (Hans) Arp,1.1,1969,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2393573059,194
Jean (Hans) Arp,2,1977,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2744912453,194
Jean (Hans) Arp,3,1986,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.3010947396,194
Jean (Hans) Arp,4,1991,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2197059295,194
Jean (Hans) Arp,7,2007,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.6719338813,194
Jean (Hans) Arp,8,2011,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.7245873271,194
Jean Auguste Dominique Ingres,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.605345147,195
Jean Auguste Dominique Ingres,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.6018852149,195
Jean Auguste Dominique Ingres,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.3813639952,195
Jean Auguste Dominique Ingres,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.2242055095,195
Jean Auguste Dominique Ingres,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.9917376012,195
Jean Auguste Dominique Ingres,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.9835312678,195
Jean Auguste Dominique Ingres,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.2896019798,195
Jean Auguste Dominique Ingres,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.6678705293,195
Jean Auguste Dominique Ingres,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,2.0862948738,195
Jean Baptiste Camille Corot,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.2324321029,196
Jean Baptiste Camille Corot,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.2311036057,196
Jean Baptiste Camille Corot,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.2695424849,196
Jean Baptiste Camille Corot,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.2587532919,196
Jean Baptiste Camille Corot,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.2770131263,196
Jean Baptiste Camille Corot,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.759897708,196
Jean Baptiste Camille Corot,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.7372303382000001,196
Jean Baptiste Camille Corot,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.6580295709999999,196
Jean Baptiste Camille Corot,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.0463354904,196
Jean Baptiste Greuze,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.3307687618,197
Jean Baptiste Greuze,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.3288782082,197
Jean Baptiste Greuze,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.3846836442,197
Jean Baptiste Greuze,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.389810154,197
Jean Baptiste Greuze,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.3945183873,197
Jean Baptiste Greuze,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.3628340407,197
Jean Baptiste Greuze,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.3769605787,197
Jean Baptiste Greuze,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.8963429832,197
Jean Baptiste Greuze,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.9356528143,197
Jean Dubuffet,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.1844033300999999,198
Jean Dubuffet,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.5316203997,198
Jean Dubuffet,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.4856657389,198
Jean Dubuffet,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.4505270838,198
Jean Dubuffet,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.4207346142,198
Jean Dubuffet,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.3893206897,198
Jean Dubuffet,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.4407688253,198
Jean Tinguely,6,2001,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.2843737699,202
Jean François Millet,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.1826252237,199
Jean François Millet,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.1815814045,199
Jean François Millet,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.2467781869,199
Jean François Millet,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.23052566,199
Jean François Millet,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.8121637146,199
Jean François Millet,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.8024402438,199
Jean François Millet,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.7844685059,199
Jean François Millet,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.432973757,199
Jean François Millet,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.4381529866,199
Jean-Michel Basquiat,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.4423510826,205
Jean-Michel Basquiat,8,2011,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.5452388844,205
Jennifer Bartlett,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.4200464164,206
Jennifer Bartlett,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.4013669654,206
Jerry Uelsmann,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.2728671078,208
Jerry Uelsmann,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.2606569381,208
Jerry Uelsmann,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.2506912645,208
Jerry Uelsmann,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.260754686,208
Joan Miró,1,1963,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.1701735039,209
Joan Miró,1.1,1969,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.1692008542,209
Joan Miró,2,1977,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.8505269596,209
Joan Miró,3,1986,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.8730403277,209
Joan Miró,4,1991,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.3768330803,209
Joan Miró,5,1995,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.3612040585,209
Joan Miró,6,2001,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.2065882537,209
Joan Miró,7,2007,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.3514880313,209
Joan Miró,8,2011,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.3832203733,209
Joanne Leonard,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.3051272585,211
Joanne Leonard,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.3088126687,211
Joanne Leonard,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.29600477,211
Joanne Leonard,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.2714620041,211
Johann Heinrich Wilhelm Tischbein,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.5389874941,212
John Cage,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.33507607,214
John Constable,1,1963,British,British,Male,White,Not Hispanic or Latinx,janson,0.5740562101,215
John Constable,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.5707751142,215
John Constable,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.6288224922000001,215
John Constable,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.4939835572,215
John Constable,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.6410923794000001,215
John Constable,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,1.2285175944,215
John Constable,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,1.0079050395,215
John Constable,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,1.376203368,215
John Constable,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.8305287955,215
John Cotman,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.3559881154,216
John Cotman,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.3174404873,216
John Everett Millais,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.3052481155,217
John Everett Millais,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.3956456073,217
John Heartfield,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.2369104815,220
John Heartfield,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.2441932777,220
John Heartfield,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.2298274921,220
John Heartfield,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.2220193885,220
John Heartfield,7,2007,German,German,Male,White,Not Hispanic or Latinx,janson,0.237019988,220
John Heartfield,8,2011,German,German,Male,White,Not Hispanic or Latinx,janson,0.2815296429,220
John Singer Sargent,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.403225,223
John Singer Sargent,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.5633862656,223
John Singleton Copley,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.4552859598,224
John Singleton Copley,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.45268371119999995,224
John Singleton Copley,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.4747510841,224
John Singleton Copley,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.47610605699999997,224
John Singleton Copley,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.5618485999,224
John Singleton Copley,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.529418223,224
John Singleton Copley,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.8339111216,224
John Thomson,7,2007,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.3240027666,227
John Thomson,8,2011,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.2398397132,227
José Clemente Orozco,1,1963,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.2075286633,228
José Clemente Orozco,1.1,1969,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.2063425051,228
José Clemente Orozco,2,1977,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.381714388,228
José Clemente Orozco,3,1986,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.3481407927,228
José Clemente Orozco,4,1991,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.3494548646,228
José Clemente Orozco,5,1995,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.3038286846,228
José Clemente Orozco,6,2001,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.3042138004,228
Josef Albers,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.2648721097,232
Josef Albers,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.3231090675,232
Josef Sudek,5,1995,Czech,Other,Male,White,Not Hispanic or Latinx,janson,0.3546841297,233
Josef Sudek,6,2001,Czech,Other,Male,White,Not Hispanic or Latinx,janson,0.3375954389,233
Joseph Mallord William Turner,1,1963,British,British,Male,White,Not Hispanic or Latinx,janson,0.9527162019,234
Joseph Mallord William Turner,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.9472708235,234
Joseph Mallord William Turner,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,1.006907789,234
Joseph Mallord William Turner,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.9328560237,234
Joseph Mallord William Turner,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.6339502362,234
Joseph Mallord William Turner,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.9753813566,234
Joseph Mallord William Turner,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.9510617775,234
Joseph Mallord William Turner,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,1.3123405473,234
Joseph Mallord William Turner,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,1.4078117043,234
Joseph Nicéphore Niépce,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.1720541369,235
Joseph Nicéphore Niépce,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.1989597039,235
Joseph Nicéphore Niépce,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.1806020293,235
Joseph Nicéphore Niépce,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.2557159481,235
Joseph Stella,1,1963,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.2014624408,237
Joseph Stella,1.1,1969,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.200310955,237
Joseph Stella,2,1977,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.6756707577,237
Joseph Stella,3,1986,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.6304171111,237
Joseph Stella,4,1991,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.25779736,237
Joseph Stella,5,1995,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.3931517099,237
Joseph Stella,6,2001,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.3797948688,237
Joseph Stella,7,2007,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.7605334403,237
Joseph Stella,8,2011,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,1.016253345,237
Joseph Wright of Derby,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.8465461508,238
Joseph Wright of Derby,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.5401706969,238
Julia Margaret Cameron,3,1986,British,British,Female,White,Not Hispanic or Latinx,janson,0.1641571209,243
Julia Margaret Cameron,4,1991,British,British,Female,White,Not Hispanic or Latinx,janson,0.234330318,243
Julia Margaret Cameron,5,1995,British,British,Female,White,Not Hispanic or Latinx,janson,0.2296644939,243
Julia Margaret Cameron,6,2001,British,British,Female,White,Not Hispanic or Latinx,janson,0.2122568338,243
Julia Margaret Cameron,7,2007,British,British,Female,White,Not Hispanic or Latinx,janson,0.5522921411,243
Julia Margaret Cameron,8,2011,British,British,Female,White,Not Hispanic or Latinx,janson,0.5375548582,243
Julian Schnabel,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.5310152614,244
Karel Appel,3,1986,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.828010534,247
Karel Appel,4,1991,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.3081324646,247
Karel Appel,5,1995,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.2862248767,247
Käthe Kollwitz,4,1991,German,German,Female,White,Not Hispanic or Latinx,janson,0.2086526126,249
Käthe Kollwitz,5,1995,German,German,Female,White,Not Hispanic or Latinx,janson,0.2063557482,249
Käthe Kollwitz,6,2001,German,German,Female,White,Not Hispanic or Latinx,janson,0.2150911239,249
Käthe Kollwitz,7,2007,German,German,Female,White,Not Hispanic or Latinx,janson,0.3388771451,249
