ArtistName,EditionNumber,NumberofWorldCatPublications,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,Year,WidthofActualWork(cm),HeightofWorkinJanson(cm),WidthofWorkinJanson(cm),LengthofText(cm),WidthofText(cm),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),TotalSpace(cm^2),PageArea(cm^2),SpaceRatioPerPage,Book,,,,,,,,,,,WidthofActualWork(in),,HeightofWorkinJanson(in inches),WidthofWorkinJanson(in),LengthofText(in),WidthofText(in)
Paul Klee,3,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Twittering Machine,1986,30.48,11.43,8.255,14.605,8.89,94.35465,129.83845,224.1931,599.96,0.3736800787,janson,,,,,,,,,,,12,,4.5,3.25,5.75,3.5
Paul Klee,4,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Park near Lu,1991,69.85,12.7,8.89,6.35,8.89,112.903,56.4515,169.3545,592.8,0.2856857287,janson,,,,,,,,,,,27.5,,5,3.5,2.5,3.5
Paul Klee,4,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Twittering Machine,1991,48.26,12.065,8.89,13.335,8.89,107.25785,118.54815,225.806,592.8,0.380914305,janson,,,,,,,,,,,19,,4.75,3.5,5.25,3.5
Paul Klee,5,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Park near Lu,1995,69.85,12.7,8.5725,6.6675,8.89,108.87075,59.274075,168.144825,618.45,0.2718810332,janson,,,,,,,,,,,27.5,,5,3.375,2.625,3.5
Paul Klee,5,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Twittering Machine,1995,48.26,12.065,8.5725,18.415,8.89,103.4272125,163.70935,267.1365625,618.45,0.4319452866,janson,,,,,,,,,,,19,,4.75,3.375,7.25,3.5
Paul Klee,6,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Park near Lu,2001,69.85,12.7,8.5725,7.62,8.89,108.87075,67.7418,176.61255,640.2,0.2758708997,janson,,,,,,,,,,,27.5,,5,3.375,3,3.5
Paul Klee,6,,194,Swiss-German,Male,White,Not Hispanic or Latinx,Twittering Machine,2001,48.26,12.065,8.89,22.86,8.89,107.25785,203.2254,310.48325,640.2,0.4849785223,janson,,,,,,,,,,,19,,4.75,3.5,9,3.5
Paul Klee,7,,194,Swiss-German,Male,White,Not Hispanic or Latinx,The Niesen,2007,24.13,6.6675,9.525,20.32,8.89,63.5079375,180.6448,244.1527375,623.5,0.391584182,janson,,,,,,,,,,,9.5,,2.625,3.75,8,3.5
Paul Klee,8,,194,Swiss-German,Male,White,Not Hispanic or Latinx,The Niesen,2011,24.13,7.3025,10.4775,21.59,8.89,76.51194375,191.9351,268.4470438,616.59,0.4353736579,janson,,,,,,,,,,,9.5,,2.875,4.125,8.5,3.5
Paul Strand,7,,195,American,Male,White,Not Hispanic or Latinx,Wire Wheel,2007,26.035,11.1125,8.5725,14.605,8.89,95.26190625,129.83845,225.1003563,623.5,0.3610270349,janson,,,,,,,,,,,10.25,,4.375,3.375,5.75,3.5
Paul Strand,8,,195,American,Male,White,Not Hispanic or Latinx,Wire Wheel,2011,26.035,11.43,9.2075,11.43,8.89,105.241725,101.6127,206.854425,616.59,0.3354813166,janson,,,,,,,,,,,10.25,,4.5,3.625,4.5,3.5
Paula Modersohn-Becker,4,,196,German,Female,White,Not Hispanic or Latinx,Self-Portrait,1991,50.165,11.1125,8.89,7.62,8.89,98.790125,67.7418,166.531925,592.8,0.2809242999,janson,,,,,,,,,,,19.75,,4.375,3.5,3,3.5
Paula Modersohn-Becker,5,,196,German,Female,White,Not Hispanic or Latinx,Self-Portrait,1995,50.165,11.1125,8.5725,7.62,8.89,95.26190625,67.7418,163.0037063,618.45,0.2635681239,janson,,,,,,,,,,,19.75,,4.375,3.375,3,3.5
Paula Modersohn-Becker,6,,196,German,Female,White,Not Hispanic or Latinx,Self-Portrait,2001,50.165,10.795,8.5725,6.985,8.89,92.5401375,62.09665,154.6367875,640.2,0.2415444978,janson,,,,,,,,,,,19.75,,4.25,3.375,2.75,3.5
Paula Modersohn-Becker,7,,196,German,Female,White,Not Hispanic or Latinx,Self-Portrait,2007,50.165,11.7475,9.8425,11.43,8.89,115.6247688,101.6127,217.2374688,623.5,0.3484161488,janson,,,,,,,,,,,19.75,,4.625,3.875,4.5,3.5
Paula Modersohn-Becker,8,,196,German,Female,White,Not Hispanic or Latinx,"Selbstbildnis, Halbakt mit Bernsteinkette (Self-Portrait with Amber Necklace)",2011,50.165,11.43,9.2075,17.78,8.89,105.241725,158.0642,263.305925,616.59,0.427035672,janson,,,,,,,,,,,19.75,,4.5,3.625,7,3.5
Peter Henry Emerson,3,,197,British,Male,White,Not Hispanic or Latinx,Haymaking in the Norfolk Broads,1986,#VALUE!,7.62,8.89,8.89,8.89,67.7418,79.0321,146.7739,599.96,0.244639476,janson,,,,,,,,,,,N/A,,3,3.5,3.5,3.5
Peter Henry Emerson,4,,197,British,Male,White,Not Hispanic or Latinx,Haymaking in the Norfolk Broads,1991,#VALUE!,7.62,8.89,8.89,8.89,67.7418,79.0321,146.7739,592.8,0.2475942982,janson,,,,,,,,,,,N/A,,3,3.5,3.5,3.5
Peter Henry Emerson,5,,197,British,Male,White,Not Hispanic or Latinx,Haymaking in the Norfolk Broads,1995,#VALUE!,7.62,8.5725,9.525,8.89,65.32245,84.67725,149.9997,618.45,0.2425413534,janson,,,,,,,,,,,N/A,,3,3.375,3.75,3.5
Peter Henry Emerson,6,,197,British,Male,White,Not Hispanic or Latinx,Haymaking in the Norfolk Broads,2001,#VALUE!,7.62,8.5725,8.255,8.89,65.32245,73.38695,138.7094,640.2,0.2166657295,janson,,,,,,,,,,,N/A,,3,3.375,3.25,3.5
Peter Henry Emerson,7,,197,British,Male,White,Not Hispanic or Latinx,Poling the Marsh Hay,2007,#VALUE!,10.795,13.335,12.7,8.89,143.951325,112.903,256.854325,623.5,0.4119556135,janson,,,,,,,,,,,N/A,,4.25,5.25,5,3.5
Peter Henry Emerson,8,,197,British,Male,White,Not Hispanic or Latinx,Poling the Marsh Hay,2011,#VALUE!,10.795,13.335,12.7,8.89,143.951325,112.903,256.854325,616.59,0.4165723171,janson,,,,,,,,,,,N/A,,4.25,5.25,5,3.5
Philipp Otto Runge,5,,198,German,Male,White,Not Hispanic or Latinx,Morning,1995,84.7725,11.43,8.89,18.415,8.89,101.6127,163.70935,265.32205,618.45,0.4290113186,janson,,,,,,,,,,,33.375,,4.5,3.5,7.25,3.5
Philipp Otto Runge,6,,198,German,Male,White,Not Hispanic or Latinx,Morning  ,2001,85.4075,11.43,8.89,17.78,8.89,101.6127,158.0642,259.6769,640.2,0.4056184005,janson,,,,,,,,,,,33.625,,4.5,3.5,7,3.5
Pierre Puvis de Chavannes,4,,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,1991,#VALUE!,10.16,12.85875,12.7,8.89,130.6449,112.903,243.5479,592.8,0.4108432861,janson,,,,,,,,,,,N/A,,4,5.0625,5,3.5
Pierre Puvis de Chavannes,5,,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove; Vision of Antiquity; Christian Inspiration,1995,#VALUE!,10.16,13.0175,12.7,8.89,132.2578,112.903,245.1608,618.45,0.3964116743,janson,,,,,,,,,,,N/A,,4,5.125,5,3.5
Pierre Puvis de Chavannes,6,,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,2001,#VALUE!,10.16,13.0175,11.43,8.89,132.2578,101.6127,233.8705,640.2,0.3653084973,janson,,,,,,,,,,,N/A,,4,5.125,4.5,3.5
Pierre Puvis de Chavannes,7,,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,2007,214.63,7.3025,16.51,10.16,8.89,120.564275,90.3224,210.886675,623.5,0.338230433,janson,,,,,,,,,,,84.5,,2.875,6.5,4,3.5
Pierre Puvis de Chavannes,8,,199,French,Male,White,Not Hispanic or Latinx,"The Sacred Grove, Beloved of the Arts and Muses",2011,214.63,6.985,16.51,7.62,8.89,115.32235,67.7418,183.06415,616.59,0.2968976954,janson,,,,,,,,,,,84.5,,2.75,6.5,3,3.5
Pierre-Étienne-Théodore Rousseau,4,,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,1991,61.9125,11.7475,18.0975,6.35,8.89,212.6003813,56.4515,269.0518813,592.8,0.4538661964,janson,,,,,,,,,,,24.375,,4.625,7.125,2.5,3.5
Pierre-Étienne-Théodore Rousseau,5,,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,1995,61.9125,11.43,18.0975,6.985,8.89,206.854425,62.09665,268.951075,618.45,0.4348792546,janson,,,,,,,,,,,24.375,,4.5,7.125,2.75,3.5
Pierre-Étienne-Théodore Rousseau,6,,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,2001,61.9125,11.43,18.0975,6.985,8.89,206.854425,62.09665,268.951075,640.2,0.4201047719,janson,,,,,,,,,,,24.375,,4.5,7.125,2.75,3.5
Pierre-Étienne-Théodore Rousseau,7,,200,French,Male,White,Not Hispanic or Latinx,"Under the Birches, Evening",2007,64.4525,11.1125,17.145,17.78,8.89,190.5238125,158.0642,348.5880125,623.5,0.5590826183,janson,,,,,,,,,,,25.375,,4.375,6.75,7,3.5
Pierre-Étienne-Théodore Rousseau,8,,200,French,Male,White,Not Hispanic or Latinx,"Under the Birches, Evening",2011,64.4525,12.065,8.5725,17.145,8.89,103.4272125,152.41905,255.8462625,616.59,0.4149374179,janson,,,,,,,,,,,25.375,,4.75,3.375,6.75,3.5
Piet Mondrian,1,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1963,50.8,17.4625,17.4625,19.685,8.255,304.9389063,162.499675,467.4385813,631.47,0.7402387782,janson,,,,,,,,,,,20,,6.875,6.875,7.75,3.25
Piet Mondrian,1,,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,1963,74.93,6.6675,9.525,5.715,8.255,63.5079375,47.177325,110.6852625,631.47,0.1752819018,janson,,,,,,,,,,,29.5,,2.625,3.75,2.25,3.25
Piet Mondrian,1.1,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1969,50.8,17.4625,17.4625,19.685,8.255,304.9389063,162.499675,467.4385813,635.1,0.7360078433,janson,,,,,,,,,,,20,,6.875,6.875,7.75,3.25
Piet Mondrian,1.1,,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,1969,74.93,6.6675,9.525,5.715,8.255,63.5079375,47.177325,110.6852625,635.1,0.1742800543,janson,,,,,,,,,,,29.5,,2.625,3.75,2.25,3.25
Piet Mondrian,2,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1977,50.8,17.4625,17.4625,16.51,8.255,304.9389063,136.29005,441.2289563,611.1,0.722024147,janson,,,,,,,,,,,20,,6.875,6.875,6.5,3.25
Piet Mondrian,2,,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,1977,94.9325,6.0325,8.5725,6.985,8.255,51.71360625,57.661175,109.3747813,611.1,0.178980169,janson,,,,,,,,,,,37.375,,2.375,3.375,2.75,3.25
Piet Mondrian,3,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1986,50.8,17.4625,17.4625,22.86,8.89,304.9389063,203.2254,508.1643063,599.96,0.8469969769,janson,,,,,,,,,,,20,,6.875,6.875,9,3.5
Piet Mondrian,4,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1991,50.8,8.89,8.89,21.59,8.89,79.0321,191.9351,270.9672,592.8,0.457097166,janson,,,,,,,,,,,20,,3.5,3.5,8.5,3.5
Piet Mondrian,5,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1995,50.8,8.89,8.89,29.21,8.89,79.0321,259.6769,338.709,618.45,0.5476740238,janson,,,,,,,,,,,20,,3.5,3.5,11.5,3.5
Piet Mondrian,6,,201,Dutch,Male,White,Not Hispanic or Latinx,Broadway Boogie Woogie,2001,127,13.0175,13.0175,10.795,8.89,169.4553063,95.96755,265.4228563,640.2,0.4145936524,janson,,,,,,,,,,,50,,5.125,5.125,4.25,3.5
Piet Mondrian,6,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",2001,50.8,8.89,8.89,32.385,8.89,79.0321,287.90265,366.93475,640.2,0.5731564355,janson,,,,,,,,,,,20,,3.5,3.5,12.75,3.5
Piet Mondrian,7,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue and Yellow",2007,50.8,9.8425,9.8425,22.86,8.89,96.87480625,203.2254,300.1002063,623.5,0.4813154872,janson,,,,,,,,,,,20,,3.875,3.875,9,3.5
Piet Mondrian,8,,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue and Yellow",2011,51.1175,10.16,10.16,22.5425,8.89,103.2256,200.402825,303.628425,616.59,0.4924316401,janson,,,,,,,,,,,20.125,,4,4,8.875,3.5
Pompeo Batoni,7,,202,Italian,Male,White,Not Hispanic or Latinx,First Lord Dundas,2007,196.85,13.335,8.89,6.985,8.89,118.54815,62.09665,180.6448,623.5,0.2897270249,janson,,,,,,,,,,,77.5,,5.25,3.5,2.75,3.5
Raoul Hausmann,7,,203,Austrian,Male,White,Not Hispanic or Latinx,ABCD,2007,28.575,14.2875,9.525,9.525,8.89,136.0884375,84.67725,220.7656875,623.5,0.3540748797,janson,,,,,,,,,,,11.25,,5.625,3.75,3.75,3.5
Raymond Saunders,5,,204,American,Male,Black or African American,Not Hispanic or Latinx,White Flower Black Flower,1995,253.365,10.16,12.7,8.255,8.89,129.032,73.38695,202.41895,618.45,0.3273004285,janson,,,,,,,,,,,99.75,,4,5,3.25,3.5
Raymond Saunders,6,,204,American,Male,Black or African American,Not Hispanic or Latinx,White Flower Black Flower,2001,294.005,9.8425,12.7,7.62,8.89,124.99975,67.7418,192.74155,640.2,0.3010645892,janson,,,,,,,,,,,115.75,,3.875,5,3,3.5
René Magritte,4,,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,1991,129.8575,11.43,8.89,2.54,8.89,101.6127,22.5806,124.1933,592.8,0.2095028677,janson,,,,,,,,,,,51.125,,4.5,3.5,1,3.5
René Magritte,5,,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,1995,129.8575,11.1125,8.5725,7.62,8.89,95.26190625,67.7418,163.0037063,618.45,0.2635681239,janson,,,,,,,,,,,51.125,,4.375,3.375,3,3.5
René Magritte,6,,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,2001,129.8575,10.795,8.5725,6.985,8.89,92.5401375,62.09665,154.6367875,640.2,0.2415444978,janson,,,,,,,,,,,51.125,,4.25,3.375,2.75,3.5
René Magritte,7,,205,Belgian,Male,White,Not Hispanic or Latinx,The False Mirror,2007,79.0575,6.35,9.2075,6.35,8.89,58.467625,56.4515,114.919125,623.5,0.1843129511,janson,,,,,,,,,,,31.125,,2.5,3.625,2.5,3.5
René Magritte,8,,205,Belgian,Male,White,Not Hispanic or Latinx,The False Mirror,2011,79.0575,7.62,11.43,7.62,8.89,87.0966,67.7418,154.8384,616.59,0.2511205177,janson,,,,,,,,,,,31.125,,3,4.5,3,3.5
Richard Anuszkiewicz,2,,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,1977,182.88,25.4,16.8275,6.35,8.255,427.4185,52.41925,479.83775,611.1,0.7852033219,janson,,,,,,,,,,,72,,10,6.625,2.5,3.25
Richard Anuszkiewicz,3,,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,1986,182.88,25.4,16.8275,5.715,8.89,427.4185,50.80635,478.22485,599.96,0.7970945563,janson,,,,,,,,,,,72,,10,6.625,2.25,3.5
Richard Anuszkiewicz,4,,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,1991,182.88,13.335,8.89,7.62,8.89,118.54815,67.7418,186.28995,592.8,0.3142543016,janson,,,,,,,,,,,72,,5.25,3.5,3,3.5
Richard Anuszkiewicz,5,,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,1995,182.88,13.335,8.5725,5.715,8.89,114.3142875,50.80635,165.1206375,618.45,0.2669910866,janson,,,,,,,,,,,72,,5.25,3.375,2.25,3.5
Richard Anuszkiewicz,6,,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,2001,182.88,13.335,8.5725,5.715,8.89,114.3142875,50.80635,165.1206375,640.2,0.257920396,janson,,,,,,,,,,,72,,5.25,3.375,2.25,3.5
Richard Estes,5,,207,American,Male,White,Not Hispanic or Latinx,Food Shop,1995,123.19,11.43,8.89,6.985,8.89,101.6127,62.09665,163.70935,618.45,0.2647091115,janson,,,,,,,,,,,48.5,,4.5,3.5,2.75,3.5
Richard Estes,6,,207,American,Male,White,Not Hispanic or Latinx,Food Shop,2001,123.19,11.43,8.5725,7.9375,8.89,97.983675,70.564375,168.54805,640.2,0.263274055,janson,,,,,,,,,,,48.5,,4.5,3.375,3.125,3.5
Richard Hamilton,4,,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",1991,24.765,9.525,8.89,8.89,8.89,84.67725,79.0321,163.70935,592.8,0.2761628711,janson,,,,,,,,,,,9.75,,3.75,3.5,3.5,3.5
Richard Hamilton,5,,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",1995,23.495,9.8425,9.525,9.525,8.89,93.7498125,84.67725,178.4270625,618.45,0.2885068518,janson,,,,,,,,,,,9.25,,3.875,3.75,3.75,3.5
Richard Hamilton,6,,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",2001,23.495,9.8425,9.525,12.3825,8.89,93.7498125,110.080425,203.8302375,640.2,0.3183852507,janson,,,,,,,,,,,9.25,,3.875,3.75,4.875,3.5
Richard Hamilton,7,,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",2007,24.765,9.8425,9.8425,5.08,8.89,96.87480625,45.1612,142.0360063,623.5,0.2278043404,janson,,,,,,,,,,,9.75,,3.875,3.875,2,3.5
Richard Hamilton,8,,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",2011,24.765,10.795,10.4775,5.715,8.89,113.1046125,50.80635,163.9109625,616.59,0.2658346105,janson,,,,,,,,,,,9.75,,4.25,4.125,2.25,3.5
Robert Capa,3,,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,1986,#VALUE!,7.9375,11.43,5.08,8.89,90.725625,45.1612,135.886825,599.96,0.2264931412,janson,,,,,,,,,,,N/A,,3.125,4.5,2,3.5
Robert Capa,4,,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,1991,#VALUE!,7.9375,11.43,4.445,8.89,90.725625,39.51605,130.241675,592.8,0.2197059295,janson,,,,,,,,,,,N/A,,3.125,4.5,1.75,3.5
Robert Capa,5,,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,1995,#VALUE!,7.9375,11.43,4.7625,8.89,90.725625,42.338625,133.06425,618.45,0.2151576522,janson,,,,,,,,,,,N/A,,3.125,4.5,1.875,3.5
Robert Capa,6,,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Solder,2001,#VALUE!,7.62,11.43,4.445,8.89,87.0966,39.51605,126.61265,640.2,0.1977704624,janson,,,,,,,,,,,N/A,,3,4.5,1.75,3.5
Robert Delaunay,5,,210,French,Male,White,Not Hispanic or Latinx,Simultaneous Contrasts: Sun and Moon,1995,134.62,8.89,8.89,10.16,8.89,79.0321,90.3224,169.3545,618.45,0.2738370119,janson,,,,,,,,,,,53,,3.5,3.5,4,3.5
Robert Delaunay,6,,210,French,Male,White,Not Hispanic or Latinx,Simultaneous Contrasts: Sun and Moon,2001,134.62,8.5725,8.5725,10.16,8.89,73.48775625,90.3224,163.8101563,640.2,0.2558734087,janson,,,,,,,,,,,53,,3.375,3.375,4,3.5
Robert Delaunay,7,,210,French,Male,White,Not Hispanic or Latinx,Homage to Blériot,2007,251.46,9.8425,9.8425,13.335,8.89,96.87480625,118.54815,215.4229563,623.5,0.3455059443,janson,,,,,,,,,,,99,,3.875,3.875,5.25,3.5
Robert Delaunay,8,,210,French,Male,White,Not Hispanic or Latinx,Homage to Blériot,2011,251.46,10.16,10.16,18.415,8.89,103.2256,163.70935,266.93495,616.59,0.4329213091,janson,,,,,,,,,,,99,,4,4,7.25,3.5
Robert Doisneau,3,,211,French,Male,White,Not Hispanic or Latinx,Side Glance,1986,#VALUE!,9.8425,8.89,2.54,8.89,87.499825,22.5806,110.080425,599.96,0.183479607,janson,,,,,,,,,,,N/A,,3.875,3.5,1,3.5
Robert Doisneau,4,,211,French,Male,White,Not Hispanic or Latinx,Side Glance,1991,#VALUE!,10.16,8.5725,2.54,8.89,87.0966,22.5806,109.6772,592.8,0.1850155196,janson,,,,,,,,,,,N/A,,4,3.375,1,3.5
Robert Doisneau ,5,,211,French,Male,White,Not Hispanic or Latinx,Side Glance,1995,#VALUE!,9.8425,8.5725,2.54,8.89,84.37483125,22.5806,106.9554313,618.45,0.1729411129,janson,,,,,,,,,,,N/A,,3.875,3.375,1,3.5
Robert Frank,3,,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",1986,#VALUE!,12.7,18.415,7.62,8.89,233.8705,67.7418,301.6123,599.96,0.5027206814,janson,,,,,,,,,,,N/A,,5,7.25,3,3.5
Robert Frank,4,,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",1991,#VALUE!,10.795,15.5575,7.62,8.89,167.9432125,67.7418,235.6850125,592.8,0.3975793058,janson,,,,,,,,,,,N/A,,4.25,6.125,3,3.5
Robert Frank,5,,212,Swiss,Male,White,Not Hispanic or Latinx,"Sante Fe, New Mexico",1995,#VALUE!,10.4775,15.5575,7.62,8.89,163.0037063,67.7418,230.7455063,618.45,0.3731029287,janson,,,,,,,,,,,N/A,,4.125,6.125,3,3.5
Robert Frank,6,,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",2001,#VALUE!,10.4775,15.5575,6.985,8.89,163.0037063,62.09665,225.1003563,640.2,0.3516094287,janson,,,,,,,,,,,N/A,,4.125,6.125,2.75,3.5
Robert Frank,7,,212,Swiss,Male,White,Not Hispanic or Latinx,"Drug Store, Detroit",2007,35.56,13.6525,9.2075,17.145,8.89,125.7053938,152.41905,278.1244438,623.5,0.4460696772,janson,,,,,,,,,,,14,,5.375,3.625,6.75,3.5
Robert Frank,8,,212,Swiss,Male,White,Not Hispanic or Latinx,"Drug Store, Detroit",2011,35.56,15.5575,10.16,22.225,8.89,158.0642,197.58025,355.64445,616.59,0.5767924391,janson,,,,,,,,,,,14,,6.125,4,8.75,3.5
Robert Indiana,1.1,,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,1969,172.72,7.3025,7.3025,4.445,8.255,53.32650625,36.693475,90.01998125,635.1,0.1417414285,janson,,,,,,,,,,,68,,2.875,2.875,1.75,3.25
Robert Indiana,2,,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,1977,172.72,6.985,6.985,5.08,8.255,48.790225,41.9354,90.725625,611.1,0.148462813,janson,,,,,,,,,,,68,,2.75,2.75,2,3.25
Robert Indiana,3,,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,1986,172.72,5.08,5.08,5.715,8.89,25.8064,50.80635,76.61275,599.96,0.1276964298,janson,,,,,,,,,,,68,,2,2,2.25,3.5
Robert Indiana,4,,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,1991,160.02,5.08,5.08,5.715,8.89,25.8064,50.80635,76.61275,592.8,0.1292387821,janson,,,,,,,,,,,63,,2,2,2.25,3.5
Romare Bearden,5,,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,1995,0,9.8425,13.0175,10.16,8.89,128.1247438,90.3224,218.4471438,618.45,0.3532171457,janson,,,,,,,,,,,,,3.875,5.125,4,3.5
Romare Bearden,6,,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,2001,30.48,9.525,12.7,10.16,8.89,120.9675,90.3224,211.2899,640.2,0.3300373321,janson,,,,,,,,,,,12,,3.75,5,4,3.5
Romare Bearden,7,,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,2007,30.48,11.43,15.24,12.7,8.89,174.1932,112.903,287.0962,623.5,0.4604590217,janson,,,,,,,,,,,12,,4.5,6,5,3.5
Romare Bearden,8,,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,2011,30.48,13.335,17.78,13.335,8.89,237.0963,118.54815,355.64445,616.59,0.5767924391,janson,,,,,,,,,,,12,,5.25,7,5.25,3.5
Rosa Bonheur,3,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,1986,264.16,9.2075,17.4625,6.985,8.89,160.7859688,62.09665,222.8826188,599.96,0.3714957976,janson,,,,,,,,,,,104,,3.625,6.875,2.75,3.5
Rosa Bonheur,4,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,1991,264.16,8.255,15.5575,7.62,8.89,128.4271625,67.7418,196.1689625,592.8,0.3309193025,janson,,,,,,,,,,,104,,3.25,6.125,3,3.5
Rosa Bonheur,5,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,1995,264.16,7.9375,15.5575,7.62,8.89,123.4876563,67.7418,191.2294563,618.45,0.3092076259,janson,,,,,,,,,,,104,,3.125,6.125,3,3.5
Rosa Bonheur,6,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,2001,264.16,8.255,15.5575,8.255,8.89,128.4271625,73.38695,201.8141125,640.2,0.3152360395,janson,,,,,,,,,,,104,,3.25,6.125,3.25,3.5
Rosa Bonheur,7,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,2007,264.16,8.89,18.0975,23.495,8.89,160.886775,208.87055,369.757325,623.5,0.593035004,janson,,,,,,,,,,,104,,3.5,7.125,9.25,3.5
Rosa Bonheur,8,,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,2011,264.16,9.525,19.3675,23.495,8.89,184.4754375,208.87055,393.3459875,616.59,0.6379376693,janson,,,,,,,,,,,104,,3.75,7.625,9.25,3.5
Roy Lichtenstein,1.1,,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,1969,121.92,12.065,8.5725,16.51,8.255,103.4272125,136.29005,239.7172625,635.1,0.3774480594,janson,,,,,,,,,,,48,,4.75,3.375,6.5,3.25
Roy Lichtenstein,2,,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,1977,121.92,12.065,8.5725,16.51,8.255,103.4272125,136.29005,239.7172625,611.1,0.3922717436,janson,,,,,,,,,,,48,,4.75,3.375,6.5,3.25
Roy Lichtenstein,3,,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,1986,121.92,12.7,8.89,15.24,8.89,112.903,135.4836,248.3866,599.96,0.414005267,janson,,,,,,,,,,,48,,5,3.5,6,3.5
