"artist_name"	"edition_number"	"year"	"artist_nationality"	"artist_nationality_other"	"artist_gender"	"artist_race"	"artist_ethnicity"	"book"	"space_ratio_per_page_total"	"artist_unique_id"	"moma_count"	"count_to_year"	"whitney_count"	"whitney_count_to_date"
"690"	"Gino Severini"	13	2009	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3138551153	150	0	1	0	0
"691"	"Gino Severini"	14	2013	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3100180297	150	0	1	0	0
"692"	"Gino Severini"	15	2016	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3063244163	150	0	1	0	0
"693"	"Gino Severini"	16	2020	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3048600884	150	0	1	0	0
"694"	"Giorgio de Chirico"	4	1959	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4332345812	151	0	11	0	0
"695"	"Giorgio de Chirico"	5	1970	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4464389789	151	0	13	0	0
"696"	"Giorgio de Chirico"	6	1975	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4615105224	151	1	17	0	0
"697"	"Giorgio de Chirico"	7	1980	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4012454264	151	0	18	0	0
"698"	"Giorgio de Chirico"	8	1986	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1422178872	151	0	20	0	0
"699"	"Giorgio de Chirico"	9	1991	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7765818762	151	0	21	0	0
"700"	"Giorgio de Chirico"	10	1996	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4970669486	151	0	22	0	0
"701"	"Giorgio de Chirico"	11	2001	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7296677121	151	0	24	0	0
"702"	"Giorgio de Chirico"	12	2005	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3794209774	151	0	25	0	0
"703"	"Giorgio de Chirico"	13	2009	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3382182978	151	0	25	0	0
"704"	"Giorgio de Chirico"	14	2013	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3525495816	151	0	25	0	0
"705"	"Giorgio de Chirico"	15	2016	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6091696304	151	0	25	0	0
"706"	"Giorgio de Chirico"	16	2020	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.560705081	151	0	25	0	0
"707"	"Giovanni Battista Piranesi"	4	1959	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2396444923	152	0	0	0	0
"708"	"Giovanni Battista Piranesi"	7	1980	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4155994934	152	0	0	0	0
"709"	"Giovanni Battista Piranesi"	8	1986	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4289861082	152	0	0	0	0
"710"	"Giovanni Battista Piranesi"	9	1991	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4981021898	152	0	0	0	0
"711"	"Giovanni Battista Piranesi"	10	1996	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5627024999	152	0	0	0	0
"712"	"Giovanni Battista Piranesi"	11	2001	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.320840222	152	0	0	0	0
"713"	"Giovanni Battista Piranesi"	12	2005	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3196940668	152	0	0	0	0
"714"	"Grant Wood"	2	1936	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4405339806	154	0	0	1	4
"715"	"Grant Wood"	4	1959	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5678965796	154	0	0	0	7
"716"	"Grant Wood"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3871339159	154	0	0	0	7
"717"	"Grant Wood"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3058419244	154	0	0	0	8
"718"	"Grant Wood"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4127409736	154	0	0	0	9
"719"	"Grant Wood"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4156072304	154	0	0	0	10
"720"	"Grant Wood"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5978351631	154	0	0	0	10
"721"	"Grant Wood"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5001687531	154	0	0	0	11
"722"	"Guerrilla Girls"	11	2001	"American"	"American"	"Female"	"N/A"	"Not Hispanic or Latinx"	"gardner"	0.3048978507	155	0	1	0	0
"723"	"Guerrilla Girls"	12	2005	"American"	"American"	"Female"	"N/A"	"Not Hispanic or Latinx"	"gardner"	0.3473071192	155	0	1	0	0
"724"	"Guerrilla Girls"	13	2009	"American"	"American"	"Female"	"N/A"	"Not Hispanic or Latinx"	"gardner"	0.20350423	155	0	1	0	0
"725"	"Gunta Stölzl"	11	2001	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6903932452	156	0	0	0	0
"726"	"Gunta Stölzl"	12	2005	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.313870389	156	0	0	0	0
"727"	"Gustav Klimt"	6	1975	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.675440658	157	0	0	0	0
"728"	"Gustav Klimt"	7	1980	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.661835069	157	0	1	0	0
"729"	"Gustav Klimt"	8	1986	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8032820912	157	1	2	0	0
"730"	"Gustav Klimt"	9	1991	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5529619519	157	0	2	0	0
"731"	"Gustav Klimt"	10	1996	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.551891136	157	0	2	0	0
"732"	"Gustav Klimt"	11	2001	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6001050472	157	0	2	0	0
"733"	"Gustav Klimt"	12	2005	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3563543472	157	0	2	0	0
"734"	"Gustav Klimt"	13	2009	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4123249041	157	0	2	0	0
"735"	"Gustav Klimt"	14	2013	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3427026027	157	0	2	0	0
"736"	"Gustav Klimt"	15	2016	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5010669553	157	1	3	0	0
"737"	"Gustav Klimt"	16	2020	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4063113648	157	0	3	0	0
"738"	"Gustave Caillebotte"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4685720132	158	0	0	0	0
"739"	"Gustave Caillebotte"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3881376949	158	0	0	0	0
"740"	"Gustave Caillebotte"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.357525165	158	0	0	0	0
"741"	"Gustave Caillebotte"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3585748848	158	0	0	0	0
"742"	"Gustave Caillebotte"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4066848504	158	0	0	0	0
"743"	"Gustave Caillebotte"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4920828823	158	0	0	0	0
"744"	"Gustave Caillebotte"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5864475945	158	0	0	0	0
"745"	"Gustave Courbet"	2	1936	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4727137488	159	0	0	0	0
"746"	"Gustave Courbet"	3	1948	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3533126463	159	0	0	0	0
"747"	"Gustave Courbet"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6970105036	159	0	1	0	0
"748"	"Gustave Courbet"	5	1970	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1965793852	159	0	1	0	0
"749"	"Gustave Courbet"	6	1975	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.2017519495	159	0	1	0	0
"750"	"Gustave Courbet"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.857761047	159	0	1	0	0
"751"	"Gustave Courbet"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.959935087	159	0	1	0	0
"752"	"Gustave Courbet"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.6081454566	159	0	1	0	0
"753"	"Gustave Courbet"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.210429385	159	0	1	0	0
"754"	"Gustave Courbet"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.8571849125	159	0	1	0	0
"755"	"Gustave Courbet"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.700787641	159	0	1	0	0
"756"	"Gustave Courbet"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1180250566	159	0	1	0	0
"757"	"Gustave Courbet"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.223907047	159	0	1	0	0
"758"	"Gustave Courbet"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.2406216175	159	0	1	0	0
"759"	"Gustave Courbet"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.3907093765	159	0	1	0	0
"760"	"Gustave Le Gray"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3160097324	160	0	0	0	0
"761"	"Gustave Moreau"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5203349282	161	0	1	0	0
"762"	"Gustave Moreau"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7800252343	161	0	1	0	0
"763"	"Gustave Moreau"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.725125078	161	0	1	0	0
"764"	"Gustave Moreau"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4744722213	161	0	1	0	0
"765"	"Gustave Moreau"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6315135662	161	0	1	0	0
"766"	"Gustave Moreau"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.352020801	161	0	1	0	0
"767"	"Gustave Moreau"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3812121492	161	0	1	0	0
"768"	"Gustave Moreau"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4494167322	161	0	1	0	0
"769"	"Gustave Moreau"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.415401268	161	0	1	0	0
"770"	"Gustave Moreau"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3896661757	161	0	1	0	0
"771"	"Hannah Höch"	9	1991	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4469099757	162	0	0	0	0
"772"	"Hannah Höch"	11	2001	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9195648323	162	0	2	0	0
"773"	"Hannah Höch"	12	2005	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4083264909	162	0	2	0	0
"774"	"Hannah Höch"	13	2009	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5766877783	162	0	2	0	0
"775"	"Hannah Höch"	14	2013	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6443221919	162	0	2	0	0
"776"	"Hannah Höch"	15	2016	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5066336787	162	0	2	0	0
"777"	"Hannah Höch"	16	2020	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5012733186	162	0	2	0	0
"778"	"Hannah Wilke"	12	2005	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2629778305	163	0	0	1	2
"779"	"Hannah Wilke"	13	2009	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3209745273	163	0	0	0	3
"780"	"Hannah Wilke"	14	2013	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4880187385	163	0	0	0	3
"781"	"Hans Hofmann"	6	1975	"German-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7965388313	164	0	1	0	16
"782"	"Hans Hofmann"	7	1980	"German-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7157859555	164	0	1	0	16
"783"	"Hans Hofmann"	8	1986	"German-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6667876149	164	0	1	0	16
"784"	"Hans Namuth"	13	2009	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.365447737	165	0	1	0	0
"785"	"Hans Namuth"	14	2013	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.414174102	165	0	1	0	0
"786"	"Hans Namuth"	15	2016	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4076542446	165	0	1	0	0
"787"	"Hans Namuth"	16	2020	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3777614138	165	0	1	0	0
"788"	"Hans von Marées"	7	1980	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3670841542	166	0	0	0	0
"789"	"Helen Frankenthaler"	9	1991	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6556538068	167	0	9	0	9
"790"	"Helen Frankenthaler"	10	1996	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4436751816	167	0	9	0	9
"791"	"Helen Frankenthaler"	11	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3472833562	167	0	10	0	9
"792"	"Helen Frankenthaler"	12	2005	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.1733418484	167	0	10	0	10
"793"	"Helen Frankenthaler"	13	2009	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2078036152	167	0	10	0	11
"794"	"Helen Frankenthaler"	14	2013	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3510856333	167	0	10	0	11
"795"	"Helen Frankenthaler"	15	2016	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4096799134	167	0	10	1	13
"796"	"Helen Frankenthaler"	16	2020	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4180320324	167	0	10	0	14
"797"	"Helen Oji"	15	2016	"American"	"American"	"Female"	"Asian"	"Not Hispanic or Latinx"	"gardner"	0.2467140869	168	0	0	0	0
"798"	"Helen Oji"	16	2020	"American"	"American"	"Female"	"Asian"	"Not Hispanic or Latinx"	"gardner"	0.2716464163	168	0	0	0	0
"799"	"Henri Cartier-Bresson"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3952329653	169	0	3	0	0
"800"	"Henri Cartier-Bresson"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9802039023	169	0	6	0	0
"801"	"Henri de Toulouse-Lautrec"	2	1936	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5722674601	170	0	2	0	0
"802"	"Henri de Toulouse-Lautrec"	3	1948	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.625238173	170	0	3	0	0
"803"	"Henri de Toulouse-Lautrec"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3710207379	170	0	4	0	0
"804"	"Henri de Toulouse-Lautrec"	5	1970	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7877586919	170	0	4	0	0
"805"	"Henri de Toulouse-Lautrec"	6	1975	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7035573123	170	0	4	0	0
"806"	"Henri de Toulouse-Lautrec"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6565402477	170	0	4	0	0
"807"	"Henri de Toulouse-Lautrec"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.5138003629	170	1	5	0	0
"808"	"Henri de Toulouse-Lautrec"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1523409869	170	0	5	0	0
"809"	"Henri de Toulouse-Lautrec"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.545308823	170	0	5	0	0
"810"	"Henri de Toulouse-Lautrec"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.5046897183	170	0	6	0	0
"811"	"Henri de Toulouse-Lautrec"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3456345224	170	0	6	0	0
"812"	"Henri de Toulouse-Lautrec"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3689612131	170	0	6	0	0
"813"	"Henri de Toulouse-Lautrec"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4719769467	170	0	6	0	0
"814"	"Henri de Toulouse-Lautrec"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.732859131	170	0	6	0	0
"815"	"Henri de Toulouse-Lautrec"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8166421208	170	0	6	0	0
"816"	"Henri Matisse"	2	1936	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4109771375	172	0	1	0	0
"817"	"Henri Matisse"	3	1948	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6172899995	172	0	3	0	0
"818"	"Henri Matisse"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8340425531	172	0	6	0	0
"819"	"Henri Matisse"	5	1970	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.0726191864	172	1	9	0	0
"820"	"Henri Matisse"	6	1975	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1080440124	172	1	13	0	0
"821"	"Henri Matisse"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9145968196	172	0	15	0	0
"822"	"Henri Matisse"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	2.0282471553	172	0	18	0	0
"823"	"Henri Matisse"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.3877331783	172	0	21	0	0
"824"	"Henri Matisse"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8401828041	172	0	24	0	0
"825"	"Henri Matisse"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	2.3064789805	172	0	26	0	0
"826"	"Henri Matisse"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8790256363	172	0	27	0	0
"827"	"Henri Matisse"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7359961783	172	0	27	0	0
"828"	"Henri Matisse"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9469588399	172	0	27	0	0
"829"	"Henri Matisse"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9995670327	172	0	28	0	0
"830"	"Henri Matisse"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8618065783	172	0	28	0	0
"831"	"Henri Rousseau"	2	1936	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3603585969	173	0	0	0	0
"832"	"Henri Rousseau"	3	1948	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4639746312	173	0	1	0	0
"833"	"Henri Rousseau"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5670616752	173	0	1	0	0
"834"	"Henri Rousseau"	5	1970	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3933283176	173	0	1	0	0
"835"	"Henri Rousseau"	6	1975	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3917743831	173	0	1	0	0
"836"	"Henri Rousseau"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3250070363	173	0	1	0	0
"837"	"Henri Rousseau"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9644464793	173	0	3	0	0
"838"	"Henri Rousseau"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8559999234	173	0	3	0	0
"839"	"Henri Rousseau"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5324511442	173	0	4	0	0
"840"	"Henri Rousseau"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6449486516	173	0	4	0	0
"841"	"Henri Rousseau"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3699479974	173	0	4	0	0
"842"	"Henri Rousseau"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2617539642	173	0	4	0	0
"843"	"Henri Rousseau"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4559659748	173	0	4	0	0
"844"	"Henri Rousseau"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4527910932	173	0	4	0	0
"845"	"Henri Rousseau"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3628344379	173	0	4	0	0
"846"	"Henry Fuseli"	7	1980	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2824725584	174	0	0	0	0
"847"	"Henry Fuseli"	8	1986	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5520791255	174	0	0	0	0
"848"	"Henry Fuseli"	9	1991	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6911022076	174	0	0	0	0
"849"	"Henry Fuseli"	10	1996	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3640735309	174	0	0	0	0
"850"	"Henry Fuseli"	11	2001	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7701069749	174	0	0	0	0
"851"	"Henry Fuseli"	12	2005	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3949609221	174	0	0	0	0
"852"	"Henry Fuseli"	13	2009	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.461082089	174	0	0	0	0
"853"	"Henry Fuseli"	14	2013	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.310649839	174	0	0	0	0
"854"	"Henry Fuseli"	15	2016	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2970001546	174	0	0	0	0
"855"	"Henry Fuseli"	16	2020	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.281986377	174	0	0	0	0
"856"	"Henry Ossawa Tanner"	9	1991	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.627202542	175	0	0	0	0
"857"	"Henry Ossawa Tanner"	10	1996	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.4169878244	175	0	0	0	0
"858"	"Henry Ossawa Tanner"	11	2001	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.6127706021	175	0	0	0	0
"859"	"Henry Ossawa Tanner"	12	2005	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3532524405	175	0	0	0	0
"860"	"Henry Ossawa Tanner"	13	2009	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3674818547	175	0	0	0	0
"861"	"Henry Ossawa Tanner"	14	2013	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3656788868	175	0	0	0	0
